CustomerAttributes,Product
"S, M, Partial College, Skilled Manual, Mid Income, 1-2 kids, 41-50, 0, 1, 2","['Road-150 Red, 62', 'Road-250 Red, 48', 'Road-650 Red, 44', 'Road-350-W Yellow, 48', 'Road-750 Black, 52', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'Road-750 Black, 52', 'Road-750 Black, 52', 'Sport-100 Helmet, Black', 'Mountain-200 Black, 42', 'Fender Set - Mountain', 'Bike Wash - Dissolver']"
"S, M, Partial College, Skilled Manual, Mid Income, 1-2 kids, 51-60, 0, 0, 1","['Road-650 Red, 44', 'Road-650 Black, 44', 'Road-250 Black, 52', 'Mountain-200 Silver, 46', 'Touring-1000 Yellow, 54', 'Short-Sleeve Classic Jersey, S', 'AWC Logo Cap', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Hydration Pack - 70 oz.', 'Bike Wash - Dissolver', 'Road-550-W Yellow, 42', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'Half-Finger Gloves, M', 'Road-550-W Yellow, 40', 'Road Tire Tube', 'ML Road Tire', 'Sport-100 Helmet, Blue', 'Mountain-200 Silver, 42', 'HL Mountain Tire', 'Fender Set - Mountain', 'Patch Kit/8 Patches', 'Road-250 Black, 48', 'HL Road Tire', 'Patch Kit/8 Patches', 'Touring-3000 Blue, 62', 'Touring Tire', 'Mountain Tire Tube', 'LL Mountain Tire', 'Bike Wash - Dissolver', 'Bike Wash - Dissolver']"
"S, M, Partial College, Skilled Manual, Mid Income, 1-2 kids, 51-60, 0, 0, 2","['Road-150 Red, 52', 'Mountain-100 Black, 44', 'Mountain-200 Silver, 42', 'Mountain-200 Silver, 38', 'Touring-3000 Blue, 54', 'Road Bottle Cage', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Short-Sleeve Classic Jersey, L', 'Mountain-200 Silver, 46', 'HL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Touring-1000 Blue, 60', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain-200 Silver, 42', 'Mountain Tire Tube', 'HL Mountain Tire', 'Sport-100 Helmet, Blue', 'Touring-1000 Blue, 60', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Mountain-200 Silver, 46']"
"S, M, Partial College, Skilled Manual, Mid Income, 1-2 kids, 51-60, 0, 1, 1","['Mountain-200 Black, 38', 'Mountain-200 Silver, 46', 'Mountain Tire Tube', 'AWC Logo Cap', 'Bike Wash - Dissolver', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Mountain-200 Black, 38', 'Mountain Bottle Cage', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'Short-Sleeve Classic Jersey, L', 'Touring-3000 Yellow, 58', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'Touring-1000 Blue, 54', 'Sport-100 Helmet, Black']"
"S, M, Partial College, Skilled Manual, Mid Income, 3-5 kids, 21-30, 4, 0, 2","['ML Mountain Tire', 'Mountain Tire Tube', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'HL Road Tire', 'Road Tire Tube', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Short-Sleeve Classic Jersey, S', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage']"
"S, M, Partial College, Skilled Manual, Mid Income, 3-5 kids, 31-40, 4, 0, 3","['Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, S']"
"S, M, Partial College, Skilled Manual, Mid Income, 3-5 kids, 41-50, 4, 0, 2","['Fender Set - Mountain', 'Long-Sleeve Logo Jersey, L']"
"S, M, Partial College, Skilled Manual, Mid Income, 3-5 kids, 41-50, 4, 0, 3","['Mountain Tire Tube', 'ML Mountain Tire', 'Fender Set - Mountain', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver']"
"S, M, Partial College, Skilled Manual, Mid Income, 3-5 kids, 41-50, 4, 1, 2","['Touring Tire Tube', 'Patch Kit/8 Patches', 'LL Road Tire']"
"S, M, Partial College, Skilled Manual, Mid Income, 3-5 kids, 41-50, 4, 1, 3","['ML Road Tire', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Sport-100 Helmet, Blue', 'Road Tire Tube', 'HL Road Tire', 'AWC Logo Cap']"
"S, M, Partial College, Skilled Manual, Mid Income, No kids, 21-30, 0, 0, 1","['Road-150 Red, 52', 'Road-250 Red, 44', 'Mountain-400-W Silver, 40', ""Women's Mountain Shorts, S"", 'Mountain-200 Black, 38', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'AWC Logo Cap']"
"S, M, Partial College, Skilled Manual, Mid Income, No kids, 21-30, 0, 0, 2","['Road-650 Black, 48', 'Road-650 Black, 52', 'Road-650 Black, 62', 'Mountain-200 Silver, 42', 'Touring-1000 Yellow, 50', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, XL', 'Road-350-W Yellow, 48', 'Road Tire Tube', 'ML Road Tire', 'Sport-100 Helmet, Black', 'Road-750 Black, 58', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Classic Vest, S', 'Fender Set - Mountain', 'Long-Sleeve Logo Jersey, L', 'Mountain-400-W Silver, 40', 'Road-350-W Yellow, 44', 'Long-Sleeve Logo Jersey, M', 'Mountain-400-W Silver, 46', 'Sport-100 Helmet, Black', 'Mountain-200 Black, 42', 'Mountain-400-W Silver, 38', ""Women's Mountain Shorts, M"", 'Touring-1000 Yellow, 46', 'Sport-100 Helmet, Blue', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, L']"
"S, M, Partial College, Skilled Manual, Mid Income, No kids, 21-30, 0, 1, 1","['Road-550-W Yellow, 44', 'Road Tire Tube', 'ML Road Tire', 'Road-550-W Yellow, 38', 'Road-550-W Yellow, 44', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Classic Vest, L', 'Road-350-W Yellow, 48', 'Sport-100 Helmet, Blue']"
"S, M, Partial College, Skilled Manual, Mid Income, No kids, 21-30, 0, 1, 2","['Road-650 Black, 44', 'Touring-3000 Yellow, 54', 'AWC Logo Cap', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, S', 'Road-350-W Yellow, 44', 'ML Road Tire', 'Road-750 Black, 44', 'LL Road Tire', 'Mountain-200 Silver, 42', 'HL Mountain Tire', 'Mountain Tire Tube', 'HL Mountain Tire', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L', 'Half-Finger Gloves, S', 'Mountain-400-W Silver, 46', 'Sport-100 Helmet, Black', 'Road-750 Black, 52', 'LL Road Tire', 'Patch Kit/8 Patches', 'Road-750 Black, 44', 'Water Bottle - 30 oz.', 'Road Bottle Cage']"
"S, M, Partial College, Skilled Manual, Mid Income, No kids, 31-40, 0, 0, 1","['Road-650 Black, 60', 'Sport-100 Helmet, Blue', 'Mountain-400-W Silver, 46', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Road-750 Black, 52', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, M', 'HL Mountain Tire', ""Women's Mountain Shorts, S"", 'Short-Sleeve Classic Jersey, L', 'AWC Logo Cap']"
"S, M, Partial College, Skilled Manual, Mid Income, No kids, 31-40, 0, 0, 2","['Road-150 Red, 56', 'Road-150 Red, 52', 'Road-150 Red, 52', 'Road-550-W Yellow, 42', 'Road-550-W Yellow, 40', 'Road-550-W Yellow, 44', 'Mountain-200 Silver, 46', 'AWC Logo Cap', ""Women's Mountain Shorts, L"", 'Road-550-W Yellow, 42', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'ML Mountain Tire', 'Mountain Tire Tube', 'All-Purpose Bike Stand', ""Women's Mountain Shorts, M"", 'Fender Set - Mountain', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L', 'Fender Set - Mountain', 'Mountain-400-W Silver, 42', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Mountain-400-W Silver, 38', 'Fender Set - Mountain', 'Patch Kit/8 Patches', 'Road-250 Black, 52', 'Hitch Rack - 4-Bike', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, M', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'Sport-100 Helmet, Blue', 'Racing Socks, M', 'Mountain-500 Black, 44', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches', 'Mountain-200 Silver, 46', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Classic Vest, L', 'Road-550-W Yellow, 42', 'Long-Sleeve Logo Jersey, L', 'Fender Set - Mountain', 'Hydration Pack - 70 oz.', 'Touring Tire', 'Touring Tire Tube', 'Half-Finger Gloves, M', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'Road-750 Black, 44', 'LL Road Tire', 'Road Tire Tube', 'Half-Finger Gloves, S', 'LL Mountain Tire', 'Road-350-W Yellow, 40', 'Road Tire Tube', 'ML Road Tire', 'Mountain-200 Black, 42', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, XL', 'HL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'Touring Tire', 'Touring Tire Tube', 'Sport-100 Helmet, Red', 'Water Bottle - 30 oz.', 'Bike Wash - Dissolver', 'ML Mountain Tire', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'Short-Sleeve Classic Jersey, XL', 'Road-550-W Yellow, 42', 'Road-550-W Yellow, 48', 'Short-Sleeve Classic Jersey, S', 'LL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', ""Women's Mountain Shorts, L"", 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L']"
"S, M, Partial College, Skilled Manual, Mid Income, No kids, 31-40, 0, 1, 1","['Road-250 Black, 58', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'Road-350-W Yellow, 40', 'Long-Sleeve Logo Jersey, XL', 'AWC Logo Cap', 'Mountain Tire Tube', 'HL Mountain Tire', 'Sport-100 Helmet, Blue', 'Road-350-W Yellow, 42', 'Long-Sleeve Logo Jersey, XL', 'Racing Socks, L', 'AWC Logo Cap']"
"S, M, Partial College, Skilled Manual, Mid Income, No kids, 31-40, 0, 1, 2","['Road-150 Red, 62', 'Road-150 Red, 48', 'Road-150 Red, 48', 'Road-150 Red, 62', 'Road-250 Black, 52', 'Classic Vest, L', 'Water Bottle - 30 oz.', 'HL Road Tire', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Hydration Pack - 70 oz.', 'HL Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'All-Purpose Bike Stand', 'Touring-1000 Yellow, 54', 'Short-Sleeve Classic Jersey, XL', 'Mountain-200 Silver, 42', 'Hydration Pack - 70 oz.', 'Road-750 Black, 48', 'Sport-100 Helmet, Red', 'HL Mountain Tire', 'Mountain Tire Tube', ""Women's Mountain Shorts, L"", 'AWC Logo Cap', 'Touring Tire Tube', 'Touring Tire', 'Half-Finger Gloves, S', 'Mountain Tire Tube', 'ML Mountain Tire', 'Sport-100 Helmet, Red', 'Touring-1000 Blue, 46', 'Short-Sleeve Classic Jersey, M', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'Road Tire Tube', 'ML Road Tire', 'Sport-100 Helmet, Red', ""Women's Mountain Shorts, L"", 'Touring-1000 Blue, 60', 'Sport-100 Helmet, Blue', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'Fender Set - Mountain', 'Sport-100 Helmet, Blue']"
"S, M, Partial College, Skilled Manual, Mid Income, No kids, 41-50, 0, 0, 1","['Road-150 Red, 44', 'Road-150 Red, 48', 'Road-150 Red, 48', 'Road-250 Black, 52', 'HL Mountain Tire', 'Mountain Tire Tube', 'HL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'HL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'ML Mountain Tire', 'HL Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Bike Wash - Dissolver', 'Short-Sleeve Classic Jersey, L', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'HL Road Tire', 'AWC Logo Cap', 'Short-Sleeve Classic Jersey, XL', 'HL Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Classic Vest, L', 'Sport-100 Helmet, Blue', 'Water Bottle - 30 oz.', 'Racing Socks, M', 'Sport-100 Helmet, Red', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black']"
"S, M, Partial College, Skilled Manual, Mid Income, No kids, 41-50, 0, 1, 2","['Road-150 Red, 48', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Touring-3000 Blue, 44', 'Touring Tire Tube', 'Touring Tire', 'Water Bottle - 30 oz.', 'Road Bottle Cage']"
"S, M, Partial High School, Clerical, Low Income, 1-2 kids, 41-50, 1, 0, 3","['Road Tire Tube', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Clerical, Low Income, 1-2 kids, 41-50, 1, 1, 2","['Road-650 Black, 52', 'LL Mountain Tire', 'Road-750 Black, 48', 'LL Road Tire', 'Short-Sleeve Classic Jersey, L']"
"S, M, Partial High School, Clerical, Low Income, 1-2 kids, 51-60, 1, 0, 2","['Road-650 Black, 48', 'Touring-3000 Yellow, 62', 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Road Tire Tube', 'Classic Vest, L', 'Touring-3000 Blue, 44', 'AWC Logo Cap', 'Short-Sleeve Classic Jersey, L', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Road-750 Black, 58', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black']"
"S, M, Partial High School, Clerical, Low Income, 1-2 kids, 51-60, 1, 1, 2","['Road-650 Black, 52', 'Road-650 Black, 60', 'Road-650 Black, 44', 'Road-550-W Yellow, 40', 'Road Tire Tube', 'Patch Kit/8 Patches', 'AWC Logo Cap', 'Water Bottle - 30 oz.', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'AWC Logo Cap', 'Touring-3000 Yellow, 54', 'Road Tire Tube', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'AWC Logo Cap', 'HL Mountain Tire', 'Sport-100 Helmet, Red', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'Racing Socks, M', 'Touring-3000 Yellow, 44', 'Mountain Tire Tube', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'Road-750 Black, 52', 'Road Bottle Cage', 'Road-750 Black, 52', 'Sport-100 Helmet, Red', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Hydration Pack - 70 oz.', 'Road-750 Black, 58', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Half-Finger Gloves, M', 'Road-750 Black, 48', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Half-Finger Gloves, M', 'Touring-2000 Blue, 54', 'Water Bottle - 30 oz.', 'Hitch Rack - 4-Bike', 'Mountain Tire Tube', 'LL Mountain Tire', 'Sport-100 Helmet, Red']"
"S, M, Partial High School, Clerical, Low Income, 1-2 kids, 61-70, 1, 1, 2",['Road Tire Tube']
"S, M, Partial High School, Clerical, Low Income, 1-2 kids, 81-90, 0, 0, 1","['Road Tire Tube', 'HL Road Tire', 'Sport-100 Helmet, Black']"
"S, M, Partial High School, Clerical, Low Income, 3-5 kids, 41-50, 0, 0, 2","['Road-250 Black, 58', 'Road-550-W Yellow, 42', 'Sport-100 Helmet, Black', 'Half-Finger Gloves, S', 'Road-750 Black, 48', 'LL Road Tire', 'Road Tire Tube', ""Women's Mountain Shorts, L"", 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Mountain Tire Tube', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Water Bottle - 30 oz.', 'LL Mountain Tire', 'Touring Tire Tube', 'Half-Finger Gloves, M', 'Touring Tire', 'Touring Tire Tube', 'Touring Tire Tube', 'AWC Logo Cap', 'Bike Wash - Dissolver', 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red']"
"S, M, Partial High School, Clerical, Low Income, 3-5 kids, 41-50, 0, 1, 2","['Road-250 Black, 44', 'Mountain-500 Black, 42', 'Mountain Tire Tube', 'LL Mountain Tire', 'Sport-100 Helmet, Black']"
"S, M, Partial High School, Clerical, Low Income, 3-5 kids, 51-60, 0, 0, 2","['Road-550-W Yellow, 40', 'Bike Wash - Dissolver', 'Bike Wash - Dissolver', 'Half-Finger Gloves, S', 'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, XL', 'HL Road Tire', 'Sport-100 Helmet, Red', 'Touring Tire Tube', 'Touring Tire', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'HL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'HL Road Tire', 'LL Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Patch Kit/8 Patches', 'Road-550-W Yellow, 42', 'Touring Tire', 'Touring Tire Tube', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Sport-100 Helmet, Black', 'Touring Tire', 'Touring Tire Tube', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, S', ""Women's Mountain Shorts, S"", 'Racing Socks, L', 'Long-Sleeve Logo Jersey, L', 'AWC Logo Cap', ""Women's Mountain Shorts, M"", 'Water Bottle - 30 oz.', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches', 'LL Road Tire', 'Patch Kit/8 Patches', 'LL Road Tire', 'Half-Finger Gloves, M', 'Road Tire Tube']"
"S, M, Partial High School, Clerical, Low Income, 3-5 kids, 51-60, 0, 0, 3","['Mountain Tire Tube', 'ML Mountain Tire', 'Bike Wash - Dissolver']"
"S, M, Partial High School, Clerical, Low Income, 3-5 kids, 51-60, 0, 1, 2","['Road-150 Red, 52', 'Road-650 Red, 62', 'Road-650 Red, 62', 'Touring Tire', 'Patch Kit/8 Patches', 'LL Mountain Tire', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'Road-550-W Yellow, 48', 'Short-Sleeve Classic Jersey, L', 'Road-250 Black, 44', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Road-550-W Yellow, 42', 'Sport-100 Helmet, Blue', 'Touring Tire Tube', 'LL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, XL']"
"S, M, Partial High School, Clerical, Low Income, 3-5 kids, 51-60, 1, 1, 4",['Mountain Bottle Cage']
"S, M, Partial High School, Clerical, Low Income, 3-5 kids, 61-70, 0, 0, 2","['Road-150 Red, 56', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red']"
"S, M, Partial High School, Clerical, Low Income, 3-5 kids, 61-70, 0, 0, 3","['Road-150 Red, 56', 'Road Tire Tube', 'HL Road Tire', 'Sport-100 Helmet, Black']"
"S, M, Partial High School, Clerical, Low Income, 3-5 kids, 61-70, 0, 0, 4","['Road Tire Tube', 'HL Road Tire', 'Hydration Pack - 70 oz.', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Clerical, Low Income, 3-5 kids, 61-70, 0, 1, 2","['Road-750 Black, 48']"
"S, M, Partial High School, Clerical, Low Income, 3-5 kids, 61-70, 0, 1, 3","['LL Mountain Tire', 'Patch Kit/8 Patches']"
"S, M, Partial High School, Clerical, Low Income, 3-5 kids, 81-90, 0, 0, 2","['Water Bottle - 30 oz.', 'Mountain Bottle Cage']"
"S, M, Partial High School, Clerical, Low Income, No kids, 21-30, 0, 0, 2","['Road-150 Red, 44', 'Road-150 Red, 52', 'Road-650 Black, 52', 'LL Road Tire', 'Patch Kit/8 Patches', 'HL Road Tire', 'Road Tire Tube', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain-500 Silver, 40', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Fender Set - Mountain', 'Racing Socks, M', ""Women's Mountain Shorts, L"", 'Long-Sleeve Logo Jersey, XL', 'Mountain Tire Tube', 'Bike Wash - Dissolver', 'Mountain Tire Tube', 'ML Mountain Tire', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Half-Finger Gloves, S', 'Classic Vest, S', 'Water Bottle - 30 oz.', 'Mountain-200 Silver, 42', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Road-550-W Yellow, 48', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'AWC Logo Cap', 'Fender Set - Mountain', 'Road-550-W Yellow, 42', 'Half-Finger Gloves, S', 'Short-Sleeve Classic Jersey, S', 'AWC Logo Cap', ""Women's Mountain Shorts, L"", 'Mountain Tire Tube', 'Hydration Pack - 70 oz.', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Road Tire Tube', 'LL Road Tire', 'Sport-100 Helmet, Black', 'Half-Finger Gloves, L', 'LL Mountain Tire', 'Mountain Tire Tube', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Half-Finger Gloves, L', 'Short-Sleeve Classic Jersey, S', 'Mountain-500 Black, 42', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Road Tire Tube', 'ML Road Tire', 'Mountain Bottle Cage', 'Sport-100 Helmet, Black', 'Short-Sleeve Classic Jersey, L', 'ML Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'LL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Mountain-200 Silver, 38', 'HL Mountain Tire', ""Women's Mountain Shorts, S"", 'Half-Finger Gloves, L', 'Mountain-400-W Silver, 40', 'ML Mountain Tire', 'Fender Set - Mountain', 'Classic Vest, M', 'Road Tire Tube', 'HL Road Tire', 'Sport-100 Helmet, Red', 'Mountain-400-W Silver, 42', 'Fender Set - Mountain', 'Classic Vest, L', 'Fender Set - Mountain', 'Sport-100 Helmet, Black', 'Half-Finger Gloves, L', 'Touring Tire Tube', 'Sport-100 Helmet, Blue', 'LL Road Tire', 'AWC Logo Cap', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Long-Sleeve Logo Jersey, L', 'AWC Logo Cap', 'Road-750 Black, 58', 'Sport-100 Helmet, Black', ""Women's Mountain Shorts, L"", 'Half-Finger Gloves, L', 'LL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Racing Socks, L']"
"S, M, Partial High School, Clerical, Low Income, No kids, 21-30, 0, 1, 2","['LL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Half-Finger Gloves, M', 'Mountain Tire Tube', 'LL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, S', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'Bike Wash - Dissolver', 'Fender Set - Mountain', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Patch Kit/8 Patches', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'HL Road Tire', 'Road Tire Tube', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'Touring Tire', 'Touring Tire Tube', 'Mountain Tire Tube', 'Sport-100 Helmet, Red']"
"S, M, Partial High School, Clerical, Low Income, No kids, 31-40, 0, 0, 2","['Road-150 Red, 56', 'Road-150 Red, 52', 'Mountain-200 Silver, 42', 'Mountain-200 Silver, 38', 'Short-Sleeve Classic Jersey, S', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'ML Mountain Tire', 'Mountain Tire Tube', 'HL Mountain Tire', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'Racing Socks, L', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Road Tire Tube', 'LL Road Tire', 'All-Purpose Bike Stand', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Short-Sleeve Classic Jersey, M', 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'ML Road Tire', 'HL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Road Tire Tube', 'LL Road Tire', 'Long-Sleeve Logo Jersey, M', ""Women's Mountain Shorts, S"", 'Long-Sleeve Logo Jersey, XL', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Fender Set - Mountain', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Mountain-200 Silver, 46', 'HL Mountain Tire', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Long-Sleeve Logo Jersey, L', 'Fender Set - Mountain', 'Hydration Pack - 70 oz.', 'Bike Wash - Dissolver', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Bike Wash - Dissolver', 'LL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, XL', 'HL Road Tire', 'Road Tire Tube', 'Road Tire Tube', 'LL Road Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Water Bottle - 30 oz.', ""Women's Mountain Shorts, S"", 'Mountain Tire Tube', 'Mountain Tire Tube', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'AWC Logo Cap', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'AWC Logo Cap', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'Fender Set - Mountain', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Fender Set - Mountain', 'All-Purpose Bike Stand', 'AWC Logo Cap']"
"S, M, Partial High School, Clerical, Low Income, No kids, 31-40, 0, 1, 2","['Road-150 Red, 48', 'Water Bottle - 30 oz.', 'Racing Socks, L', 'Mountain-200 Silver, 46', 'Fender Set - Mountain', 'Long-Sleeve Logo Jersey, L', 'Half-Finger Gloves, L', 'Mountain-200 Black, 42', 'Fender Set - Mountain', 'Patch Kit/8 Patches', 'Fender Set - Mountain', 'Hydration Pack - 70 oz.', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Hydration Pack - 70 oz.', 'Fender Set - Mountain', 'Sport-100 Helmet, Blue', 'Mountain Tire Tube', 'ML Mountain Tire', 'Fender Set - Mountain', 'Mountain Tire Tube', 'Half-Finger Gloves, M', 'Sport-100 Helmet, Blue']"
"S, M, Partial High School, Management, High Income, No kids, 31-40, 5, 0, 4","[""Women's Mountain Shorts, L"", 'Short-Sleeve Classic Jersey, XL']"
